timestamp,seqno,servo1,servo2,servo3,servo4,pid_roll,pid_pitch,pid_yaw,imu_roll,imu_pitch,imu_yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,battery,altitude,temperature,calculated_altitude
2025-02-10 18:43:14,1852,0,0,0,0,-1.54,1.60,-0.05,0.14,-0.01,0.75,0.05,0.01,0.03,-0.23,0.30,41.41,3.47,0.00,0.00,86050.13
2025-02-10 18:43:14,1853,0,0,0,0,-1.57,-1.95,-7.45,1.61,1.57,0.80,-0.04,0.08,3.81,2.21,1.76,41.50,3.47,0.00,0.00,86137.70
2025-02-10 18:43:14,1854,0,0,0,0,2.14,-1.46,-12.44,0.18,2.27,1.26,-0.13,-0.05,14.50,1.60,0.15,40.49,3.47,0.00,0.00,86416.06
2025-02-10 18:43:14,1856,0,0,0,0,-0.48,2.05,-7.74,0.02,-0.58,3.34,-0.14,-0.20,31.47,-1.17,0.18,40.83,3.47,0.00,0.00,86448.97
2025-02-10 18:43:14,1857,0,0,0,0,1.67,2.01,1.55,-0.59,-2.68,4.50,-0.12,-0.21,27.06,-3.32,-1.65,41.27,3.47,0.00,0.00,86497.25
2025-02-10 18:43:15,1858,0,0,0,0,-0.73,-1.60,5.70,-1.01,-1.60,5.28,-0.04,-0.10,15.79,0.11,-0.07,40.65,3.47,0.00,0.00,87493.87
2025-02-10 18:43:15,1869,0,0,0,0,1.75,-1.64,-0.06,-0.10,0.07,6.22,0.04,-0.04,-0.02,0.00,-0.01,40.81,3.47,0.00,0.00,89246.27
2025-02-10 18:43:16,1889,0,0,0,0,-0.96,-1.98,1.28,0.06,0.02,7.54,0.04,-0.06,3.47,0.01,0.05,40.88,3.47,0.00,0.00,90265.49
2025-02-10 18:43:16,1900,0,0,0,0,-0.42,-2.01,-0.05,-0.07,0.28,7.74,0.01,0.00,-0.05,0.07,-0.07,40.93,3.47,0.00,0.00,90321.69
2025-02-10 18:43:16,1901,0,0,0,0,2.00,-0.61,-0.03,-0.19,0.10,7.73,0.02,0.00,-0.05,0.05,-0.05,40.84,3.47,0.00,0.00,91857.36
2025-02-10 18:43:16,1918,0,0,0,0,1.81,-1.57,-0.03,-0.01,0.08,7.71,0.03,-0.01,-0.03,0.02,0.02,40.86,3.47,0.00,0.00,91934.54
2025-02-10 18:43:17,1919,0,0,0,0,-1.98,0.28,-0.02,0.02,0.06,7.71,0.01,0.00,-0.03,0.05,-0.07,40.81,3.47,0.00,0.00,92721.67
2025-02-10 18:43:17,1927,0,0,0,0,1.47,-1.94,-0.05,-0.15,0.05,7.70,0.04,-0.01,-0.03,-0.05,-0.03,40.93,3.47,0.00,0.00,92758.42
2025-02-10 18:43:17,1928,0,0,0,0,0.84,-2.00,-0.02,0.03,0.15,7.70,0.04,-0.01,-0.03,0.03,0.05,40.84,3.47,0.00,0.00,93290.88
2025-02-10 18:43:17,1933,0,0,0,0,1.97,1.21,-0.03,-0.11,-0.06,7.69,0.05,0.00,-0.04,-0.02,-0.05,40.90,3.47,0.00,0.00,93325.22
2025-02-10 18:43:17,1934,0,0,0,0,-0.84,-2.00,-0.02,0.04,0.00,7.69,0.03,-0.02,-0.04,-0.05,0.00,40.77,3.47,0.00,0.00,93613.92
2025-02-10 18:43:17,1937,0,0,0,0,2.00,-0.49,-0.03,-0.05,0.07,7.68,0.01,-0.02,-0.04,0.05,-0.02,40.97,3.47,0.00,0.00,93903.90
2025-02-10 18:43:17,1940,0,0,0,0,0.23,-2.00,-0.03,-0.05,0.09,7.68,0.03,-0.01,-0.04,0.05,-0.03,40.97,3.47,0.00,0.00,93945.25
2025-02-10 18:43:18,1941,0,0,0,0,-1.44,1.63,-0.03,-0.01,0.00,7.68,0.03,-0.01,-0.05,0.03,-0.03,41.00,3.47,0.00,0.00,94331.72
2025-02-10 18:43:18,1945,0,0,0,0,2.01,1.06,-0.05,-0.14,0.01,7.67,0.02,0.00,-0.03,0.07,0.00,40.81,3.47,0.00,0.00,94414.64
2025-02-10 18:43:18,1946,0,0,0,0,-1.99,-0.13,-0.05,0.24,0.04,7.67,0.02,0.00,-0.04,0.02,0.05,40.95,3.47,0.00,0.00,94702.90
2025-02-10 18:43:18,1948,0,0,0,0,-1.93,0.99,-0.05,-0.04,0.03,7.67,0.02,-0.01,-0.02,0.07,-0.11,40.81,3.47,0.00,0.00,94799.86
2025-02-10 18:43:18,1949,0,0,0,0,0.72,-2.00,-0.03,-0.08,0.41,7.67,0.02,-0.01,-0.02,0.15,-0.01,40.90,3.47,0.00,0.00,96131.11
2025-02-10 18:43:19,1964,0,0,0,0,1.99,-1.42,-0.02,-0.11,0.18,7.65,0.03,-0.02,-0.03,0.05,0.01,40.97,3.47,0.00,0.00,96940.50
2025-02-10 18:43:19,1973,0,0,0,0,-0.84,-2.02,-0.03,0.03,0.21,7.63,0.02,-0.01,-0.01,0.05,-0.01,40.88,3.47,0.00,0.00,97005.98
2025-02-10 18:43:19,1974,0,0,0,0,-1.96,1.09,-0.05,0.22,0.00,7.63,0.04,-0.02,-0.02,0.07,0.02,40.75,3.47,0.00,0.00,98081.81
2025-02-10 18:43:19,1985,0,0,0,0,-0.88,-2.02,-0.05,0.08,0.19,7.62,0.05,0.00,-0.01,0.05,0.01,40.84,3.47,0.00,0.00,98135.94
2025-02-10 18:43:19,1986,0,0,0,0,-0.36,-2.02,-0.02,0.09,0.20,7.62,0.05,-0.01,-0.03,0.09,0.05,40.86,3.47,0.00,0.00,98225.41
2025-02-10 18:43:19,1987,0,0,0,0,-0.05,-2.02,0.00,-0.07,0.23,7.62,0.04,0.00,-0.05,0.02,-0.05,40.95,3.47,0.00,0.00,98526.11
2025-02-10 18:43:19,1990,0,0,0,0,-0.69,1.99,-0.03,-0.01,-0.20,7.61,0.04,-0.01,-0.03,-0.02,-0.05,40.81,3.47,0.00,0.00,98818.85
2025-02-10 18:43:19,1993,0,0,0,0,-1.64,1.47,-0.03,0.12,-0.04,7.61,0.05,0.00,-0.03,0.03,0.00,40.95,3.47,0.00,0.00,98885.03
2025-02-10 18:43:20,1994,0,0,0,0,1.56,1.65,-0.02,-0.11,-0.08,7.61,0.04,0.00,-0.05,0.03,0.00,40.97,3.47,0.00,0.00,99717.02
2025-02-10 18:43:21,2002,47,65,39,54,2.01,1.04,-0.05,-0.14,-0.11,7.59,0.03,-0.02,-0.03,-0.01,0.00,40.97,3.44,0.00,0.00,101345.22
2025-02-10 18:43:21,2019,120,142,133,153,-1.78,1.27,0.08,0.02,-0.06,7.57,0.05,0.01,-0.05,-0.40,0.49,41.50,3.41,0.00,0.00,101388.35
2025-02-10 18:43:21,2020,176,167,113,104,1.65,1.51,0.00,-0.10,0.00,7.57,0.04,0.02,-0.04,-0.97,-0.94,40.79,3.40,0.00,0.00,103024.79
2025-02-10 18:43:21,2037,488,549,422,482,0.42,2.04,-0.35,-0.32,-0.23,8.98,0.64,-0.23,7.43,-0.83,-0.83,39.58,2.92,0.00,0.00,103099.74
2025-02-10 18:43:22,2038,535,619,415,484,-1.88,0.81,-0.46,0.16,-0.57,9.24,0.90,-0.17,5.70,-0.93,1.92,38.16,3.29,0.00,0.00,104197.40
2025-02-10 18:43:22,2049,673,726,543,664,-0.95,2.52,-5.58,-0.86,0.22,15.04,0.08,-0.41,23.97,-0.57,-0.64,41.11,2.54,0.00,0.00,104793.54
2025-02-10 18:43:22,2055,824,874,645,763,2.07,-0.74,-6.65,-0.15,0.69,22.11,-1.16,0.44,34.66,0.58,-0.95,40.29,3.21,0.00,0.00,105088.86
2025-02-10 18:43:23,2058,863,880,733,817,-1.11,0.91,-4.80,-0.17,-0.46,26.11,-2.80,0.53,30.64,-1.08,1.50,40.79,3.22,0.00,0.00,106747.10
2025-02-10 18:43:23,2075,1457,1474,1180,1273,0.14,-5.34,-16.57,0.53,-0.71,53.43,-4.95,12.45,64.96,-0.37,1.28,41.25,3.04,0.00,0.00,108118.44
2025-02-10 18:43:23,2089,1509,1542,1258,1368,-0.27,-2.20,-28.67,-1.40,-0.27,114.94,-6.49,13.02,140.31,0.05,-0.56,40.08,2.58,0.00,0.00,108195.37
2025-02-10 18:43:23,2090,1554,1579,1229,1327,0.82,-3.47,-28.00,-1.56,-0.37,120.58,-3.43,13.23,141.86,0.46,-3.08,43.22,2.67,0.00,0.00,108292.18
2025-02-10 18:43:23,2091,1558,1583,1226,1323,1.47,-5.01,-27.99,-1.42,-0.49,126.27,-0.84,15.83,143.01,0.21,-1.69,42.65,3.04,0.00,0.00,108389.05
2025-02-10 18:43:24,2092,1531,1554,1248,1348,0.26,-3.98,-27.88,-1.34,-0.44,131.99,-2.81,17.43,143.68,0.34,0.51,40.06,2.46,0.00,0.00,108712.16
2025-02-10 18:43:24,2095,1533,1569,1237,1345,0.95,1.14,-28.20,-1.75,-0.63,149.29,-3.81,9.53,145.45,-0.47,-1.23,39.56,2.68,0.00,0.00,108789.31
2025-02-10 18:43:24,2096,1517,1551,1250,1360,-1.83,-0.42,-28.92,-1.16,-0.08,155.12,-1.70,7.76,146.49,-0.10,-0.23,39.47,2.25,0.00,0.00,109103.20
2025-02-10 18:43:24,2098,1473,1572,1234,1399,4.53,0.47,-30.37,-2.08,0.20,166.98,-5.98,3.35,150.17,0.07,-3.03,41.63,2.20,0.00,0.00,109148.08
2025-02-10 18:43:24,2099,1501,1580,1228,1375,4.30,2.09,-30.92,-2.01,0.02,173.03,-8.08,2.03,152.52,-0.46,-1.58,37.77,2.46,0.00,0.00,109307.73
2025-02-10 18:43:24,2101,1510,1564,1240,1367,3.78,-2.83,-31.29,-2.38,0.09,-174.59,-9.43,2.50,156.44,1.28,-2.23,40.81,2.26,0.00,0.00,109410.06
2025-02-10 18:43:24,2102,1480,1571,1235,1394,2.17,-2.10,-31.53,-2.50,-0.27,-168.30,-10.44,3.60,158.15,0.52,-0.61,40.43,2.27,0.00,0.00,109662.38
2025-02-10 18:43:24,2104,1500,1543,1256,1375,4.27,-0.58,-32.13,-2.96,-0.52,-155.54,-15.61,6.25,161.16,-0.66,-0.75,37.95,2.47,0.00,0.00,109716.34
2025-02-10 18:43:24,2105,1510,1533,1265,1366,6.85,-2.99,-31.98,-3.48,-0.54,-149.09,-18.52,8.59,162.62,0.30,-4.03,41.29,2.67,0.00,0.00,110031.63
2025-02-10 18:43:24,2108,1492,1552,1250,1382,11.85,-0.66,-33.10,-3.82,-1.05,-129.38,-35.88,11.97,166.96,-0.60,-2.47,37.11,2.57,0.00,0.00,110084.24
2025-02-10 18:43:25,2109,1511,1532,1265,1366,14.98,-5.26,-32.79,-3.93,-1.31,-122.69,-45.50,14.70,168.20,-0.79,-2.91,43.08,2.50,0.00,0.00,111223.84
2025-02-10 18:43:25,2120,756,807,639,761,19.07,1.58,-35.52,-14.04,-10.31,-45.96,-94.04,7.38,181.47,0.07,0.28,21.31,3.19,0.00,0.00,111291.88
2025-02-10 18:43:25,2121,767,795,648,751,18.04,0.40,-35.31,-14.64,-10.98,-38.53,-88.28,6.75,182.13,0.05,0.18,22.63,3.16,0.00,0.00,112182.36
2025-02-10 18:43:25,2129,855,821,628,671,-69.25,-15.54,-32.03,-22.28,14.71,27.59,16.77,16.03,166.58,3.20,2.75,39.00,3.15,0.00,0.00,112232.86
2025-02-10 18:43:25,2130,743,821,628,773,11.72,4.40,-25.11,-18.47,11.01,33.49,81.54,-1.27,165.38,-5.53,12.89,91.58,2.62,0.00,0.00,112311.36
2025-02-10 18:43:25,2131,794,765,671,727,4.82,-1.94,-23.80,-16.06,8.38,39.53,41.53,-2.43,157.39,4.67,-3.29,60.47,3.15,0.00,0.00,113548.21
2025-02-10 18:43:25,2143,803,795,647,719,1.01,1.87,-17.64,-4.30,-1.59,108.13,-0.42,-0.27,124.15,-1.27,-3.11,41.27,3.19,0.00,0.00,113638.52
2025-02-10 18:43:26,2144,761,840,613,756,0.16,0.79,-18.30,-2.18,-2.11,113.01,-1.08,-0.82,118.51,-1.33,-0.93,40.93,3.17,0.00,0.00,113739.48
2025-02-10 18:43:26,2145,765,821,628,753,-0.70,-0.91,-16.07,-3.45,-1.84,117.56,-0.65,-0.28,112.59,-1.19,-2.29,41.95,3.17,0.00,0.00,113846.82
2025-02-10 18:43:26,2146,803,843,611,719,-1.13,1.49,-15.03,-1.85,-3.13,121.98,0.23,-0.52,106.41,-2.22,0.30,39.15,3.18,0.00,0.00,113943.98
2025-02-10 18:43:26,2147,810,805,640,713,2.46,0.78,-13.99,-1.18,-2.03,126.12,-0.47,-0.32,100.22,-1.49,-1.78,38.45,3.18,0.00,0.00,114548.33
2025-02-10 18:43:26,2153,786,792,650,734,1.93,-0.56,-6.82,-0.44,-2.08,145.55,-1.39,-0.76,62.43,-0.14,-2.86,41.91,3.18,0.00,0.00,114658.62
2025-02-10 18:43:26,2154,785,843,611,735,1.99,-1.95,-6.67,-1.80,-1.36,147.86,-1.20,-0.25,56.86,0.00,-1.26,39.75,3.14,0.00,0.00,114748.43
2025-02-10 18:43:26,2155,811,798,646,712,1.63,-2.05,-7.98,-1.11,-1.04,150.05,-2.12,0.40,53.13,1.47,-0.81,45.08,3.17,0.00,0.00,115342.09
2025-02-10 18:43:26,2160,806,796,647,716,1.50,1.90,-6.67,-1.38,-0.51,159.78,-0.20,-0.09,43.13,-0.61,-1.24,45.72,3.18,0.00,0.00,115393.60
2025-02-10 18:43:26,2161,815,840,613,708,-1.56,-1.22,-8.33,-0.19,0.26,161.47,1.08,0.31,42.16,0.33,0.10,39.29,3.15,0.00,0.00,115468.30
2025-02-10 18:43:26,2162,770,851,605,749,-0.77,1.67,-11.22,0.38,-0.46,163.21,-0.35,-0.59,44.48,-0.57,0.85,37.54,2.41,0.00,0.00,115777.66
2025-02-10 18:43:26,2164,780,820,629,739,-0.30,0.26,-5.27,-0.17,-0.48,166.80,-0.40,-0.39,43.15,-0.50,0.56,43.65,2.74,0.00,0.00,115821.52
2025-02-10 18:43:26,2165,791,768,668,729,2.36,-1.78,-6.40,-0.04,0.50,168.46,-2.13,0.31,40.77,1.61,-1.12,41.22,3.13,0.00,0.00,115896.36
2025-02-10 18:43:26,2166,810,859,599,713,-1.19,2.48,-7.04,-0.36,1.29,170.07,-0.06,-0.15,39.82,-0.10,0.49,38.56,3.13,0.00,0.00,115984.14
2025-02-10 18:43:26,2167,770,833,619,748,-1.01,2.46,-8.27,0.38,-0.21,171.65,1.32,-0.69,39.84,-0.91,0.92,39.79,3.16,0.00,0.00,116157.21
2025-02-10 18:43:26,2168,792,788,653,729,1.90,-0.25,-8.07,0.06,-0.73,173.25,0.89,-0.84,40.34,-0.05,-0.79,41.81,3.18,0.00,0.00,116201.15
2025-02-10 18:43:27,2169,803,785,656,719,-0.98,-1.51,-6.35,-0.70,0.91,174.85,0.79,-0.63,39.58,1.45,0.58,41.81,3.16,0.00,0.00,116293.00
2025-02-10 18:43:27,2170,763,843,611,755,0.78,2.67,-6.22,-0.27,-0.38,176.39,-0.13,-1.30,38.15,-1.94,0.46,39.84,3.17,0.00,0.00,116598.36
2025-02-10 18:43:27,2172,814,826,624,709,-0.80,0.92,-6.65,-0.46,-0.80,179.35,-0.52,0.88,36.58,-0.57,-0.37,41.95,2.20,0.00,0.00,118068.15
2025-02-10 18:43:27,2187,0,0,0,0,2.07,0.00,0.39,-0.46,-0.18,-164.33,0.00,0.10,1.16,0.02,-2.22,41.59,3.38,0.00,0.00,118164.65
2025-02-10 18:43:28,2188,0,0,0,0,1.48,-1.96,-0.22,-0.52,0.05,-164.30,0.00,0.08,0.61,0.21,-0.41,41.18,3.38,0.00,0.00,119050.17
2025-02-10 18:43:28,2196,0,0,0,0,0.38,2.04,-0.09,-0.62,-0.12,-164.32,0.01,0.03,-0.15,-0.05,-0.46,40.86,3.38,0.00,0.00,119105.18
2025-02-10 18:43:28,2197,0,0,0,0,0.00,-1.89,-0.16,-0.41,0.08,-164.33,0.00,0.01,-0.10,0.05,-0.30,40.95,3.38,0.00,0.00,119215.25
2025-02-10 18:43:28,2198,0,0,0,0,2.03,1.83,-0.01,-0.64,-0.26,-164.33,0.02,0.01,-0.13,-0.20,-0.47,40.90,3.38,0.00,0.00,120110.93
2025-02-10 18:43:28,2206,0,0,0,0,-0.35,-1.66,-0.02,-0.50,0.03,-164.38,0.03,0.00,-0.13,-0.05,-0.43,41.08,3.39,0.00,0.00,120179.37
2025-02-10 18:43:28,2207,0,0,0,0,-1.13,0.98,-0.02,-0.60,0.00,-164.38,0.04,-0.01,-0.12,0.00,-0.41,40.88,3.39,0.00,0.00,120816.46
2025-02-10 18:43:28,2213,0,0,0,0,2.03,1.53,-0.02,-0.67,-0.06,-164.41,0.02,0.00,-0.11,-0.01,-0.44,40.90,3.39,0.00,0.00,120898.32
2025-02-10 18:43:28,2214,0,0,0,0,-0.50,1.91,-0.02,-0.62,-0.08,-164.41,0.01,-0.02,-0.11,-0.01,-0.47,41.04,3.39,0.00,0.00,121231.37
2025-02-10 18:43:28,2217,0,0,0,0,1.43,2.03,-0.05,-0.73,-0.11,-164.43,0.02,0.00,-0.11,0.00,-0.50,40.95,3.39,0.00,0.00,121316.03
2025-02-10 18:43:28,2218,0,0,0,0,1.43,-1.95,-0.02,-0.64,0.19,-164.43,0.02,0.00,-0.10,0.05,-0.44,41.04,3.39,0.00,0.00,121421.90
2025-02-10 18:43:29,2219,0,0,0,0,0.40,-1.95,-0.04,-0.69,0.12,-164.44,0.03,0.00,-0.10,-0.02,-0.52,40.88,3.39,0.00,0.00,122641.14
2025-02-10 18:43:29,2230,0,0,0,0,-0.11,-1.80,-0.02,-0.64,0.02,-164.48,0.03,-0.01,-0.11,0.00,-0.46,40.95,3.40,0.00,0.00,122697.05
2025-02-10 18:43:29,2231,0,0,0,0,1.06,-1.94,-0.05,-0.64,0.02,-164.49,0.03,0.00,-0.10,-0.02,-0.46,40.84,3.40,0.00,0.00,123006.09
2025-02-10 18:43:29,2233,0,0,0,0,2.02,-0.55,-0.02,-0.64,-0.15,-164.50,0.04,0.00,-0.08,-0.11,-0.43,40.91,3.40,0.00,0.00,123064.52
2025-02-10 18:43:29,2234,0,0,0,0,0.56,-1.93,-0.04,-0.72,-0.03,-164.50,0.04,0.00,-0.10,-0.05,-0.51,40.84,3.40,0.00,0.00,123125.96
2025-02-10 18:43:30,2235,0,0,0,0,-0.96,-1.00,-0.01,-0.55,0.06,-164.50,0.04,0.00,-0.10,0.00,-0.46,40.84,3.40,0.00,0.00,124940.22
2025-02-10 18:43:30,2251,0,0,0,0,0.23,2.04,-0.02,-0.70,-0.21,-164.57,0.03,-0.02,-0.10,-0.05,-0.54,40.95,3.40,0.00,0.00,124985.93
2025-02-10 18:43:30,2252,0,0,0,0,-1.25,-0.01,-0.02,-0.63,-0.08,-164.58,0.02,-0.01,-0.11,-0.05,-0.46,40.93,3.40,0.00,0.00,125053.15
2025-02-10 18:43:30,2253,0,0,0,0,2.04,0.06,-0.02,-0.72,-0.08,-164.58,0.02,-0.03,-0.11,-0.05,-0.54,40.93,3.40,0.00,0.00,125731.93
2025-02-10 18:43:30,2259,0,0,0,0,-0.41,2.06,-0.03,-0.57,-0.22,-164.61,0.02,-0.02,-0.10,-0.07,-0.47,40.88,3.40,0.00,0.00,125807.48
2025-02-10 18:43:30,2260,0,0,0,0,1.76,-1.94,-0.04,-0.76,0.04,-164.61,0.04,-0.02,-0.08,-0.07,-0.50,40.90,3.40,0.00,0.00,125915.43
2025-02-10 18:43:31,2261,0,0,0,0,2.03,0.15,-0.01,-0.72,0.00,-164.62,0.04,-0.02,-0.08,0.00,-0.43,40.91,3.40,0.00,0.00,126859.49
2025-02-10 18:43:31,2269,0,0,0,0,0.57,-1.93,-0.01,-0.69,0.08,-164.65,0.03,-0.02,-0.10,0.00,-0.50,40.86,3.40,0.00,0.00,126894.73
2025-02-10 18:43:31,2270,0,0,0,0,2.03,0.98,-0.03,-0.64,-0.09,-164.65,0.04,-0.01,-0.09,-0.07,-0.49,41.04,3.41,0.00,0.00,127108.98
2025-02-10 18:43:31,2272,0,0,0,0,1.13,2.05,-0.04,-0.60,-0.12,-164.66,0.04,-0.01,-0.10,-0.02,-0.43,40.95,3.40,0.00,0.00,129252.98
2025-02-10 18:43:31,2291,0,0,0,0,2.05,1.23,-0.04,-0.81,-0.09,-164.73,0.04,-0.02,-0.08,-0.02,-0.50,41.04,3.41,0.00,0.00,129296.79
2025-02-10 18:43:32,2292,0,0,0,0,2.03,1.62,-0.01,-0.84,-0.13,-164.73,0.04,-0.02,-0.09,-0.05,-0.54,40.91,3.41,0.00,0.00,129639.34
2025-02-10 18:43:32,2295,0,0,0,0,-1.34,0.33,-0.02,-0.37,-0.01,-164.74,0.03,-0.01,-0.09,0.00,-0.40,40.90,3.42,0.00,0.00,129732.58
2025-02-10 18:43:32,2296,0,0,0,0,2.03,1.65,-0.01,-0.73,-0.16,-164.75,0.05,-0.01,-0.09,-0.05,-0.43,40.97,3.41,0.00,0.00,132210.18
2025-02-10 18:43:32,2318,0,0,0,0,2.03,-1.83,-0.01,-0.70,-0.03,-164.83,0.03,0.00,-0.10,-0.07,-0.47,40.93,3.42,0.00,0.00,132260.07
2025-02-10 18:43:33,2319,0,0,0,0,-1.23,0.26,-0.01,-0.69,-0.11,-164.83,0.02,-0.01,-0.11,-0.07,-0.52,41.02,3.42,0.00,0.00,132905.87
2025-02-10 18:43:33,2324,0,0,0,0,-1.28,-0.14,-0.03,-0.45,-0.06,-164.85,0.03,-0.01,-0.08,-0.05,-0.41,41.41,3.42,0.00,0.00,132953.12
2025-02-10 18:43:33,2325,0,0,0,0,-0.59,-1.43,-0.06,-0.52,0.03,-164.85,0.01,-0.02,-0.07,0.01,-0.37,40.99,3.42,0.00,0.00,133050.41
2025-02-10 18:43:33,2326,0,0,0,0,-1.03,-0.89,-0.03,-0.43,0.07,-164.85,0.00,-0.01,-0.07,0.00,-0.38,40.99,3.42,0.00,0.00,133701.95
2025-02-10 18:43:33,2331,0,0,0,0,1.95,2.04,-0.01,-0.73,-0.23,-164.87,0.02,0.00,-0.09,-0.03,-0.46,40.97,3.42,0.00,0.00,133738.20
2025-02-10 18:43:33,2332,0,0,0,0,1.77,2.06,-0.06,-0.78,-0.20,-164.87,0.01,0.00,-0.08,-0.03,-0.52,40.95,3.42,0.00,0.00,134092.58
2025-02-10 18:43:33,2335,0,0,0,0,2.04,1.87,-0.03,-0.76,-0.08,-164.89,0.03,-0.02,-0.10,0.01,-0.46,40.88,3.42,0.00,0.00,134154.02
2025-02-10 18:43:33,2336,0,0,0,0,2.03,-1.49,-0.02,-0.79,-0.05,-164.89,0.03,0.00,-0.08,-0.07,-0.52,40.93,3.42,0.00,0.00,134265.77
2025-02-10 18:43:33,2337,0,0,0,0,2.05,-0.42,-0.03,-0.72,-0.07,-164.89,0.02,0.04,-0.07,-0.05,-0.49,40.90,3.42,0.00,0.00,134922.51
2025-02-10 18:43:33,2342,0,0,0,0,0.15,2.04,-0.03,-0.70,-0.09,-164.91,0.04,0.00,-0.07,0.00,-0.54,40.93,3.42,0.00,0.00,134961.74
2025-02-10 18:43:34,2343,0,0,0,0,0.68,2.05,-0.03,-0.63,-0.20,-164.91,0.05,0.00,-0.07,-0.10,-0.46,40.88,3.42,0.00,0.00,136554.52
2025-02-10 18:43:34,2357,0,0,0,0,-1.13,1.03,-0.03,-0.57,-0.16,-164.95,0.03,0.00,-0.06,-0.10,-0.46,40.97,3.42,0.00,0.00,136622.20
2025-02-10 18:43:34,2358,0,0,0,0,0.34,-1.95,0.00,-0.71,0.03,-164.95,0.02,0.00,-0.08,0.02,-0.50,40.88,3.42,0.00,0.00,136740.68
2025-02-10 18:43:35,2359,0,0,0,0,-1.25,0.14,-0.03,-0.62,0.05,-164.96,0.01,0.00,-0.08,0.03,-0.51,40.93,3.42,0.00,0.00,138646.39
